"","id_site","module_presentation","activity_type","week_from","week_to"
"3577",814059,"DDD+2014J","resource",NA,NA
"3578",814290,"DDD+2014J","url",NA,NA
"3579",814095,"DDD+2014J","resource",NA,NA
"3580",814322,"DDD+2014J","url",NA,NA
"3581",813951,"DDD+2014J","subpage",NA,NA
"3582",814126,"DDD+2014J","resource",NA,NA
"3583",1012845,"DDD+2014J","forumng",NA,NA
"3584",813984,"DDD+2014J","subpage",NA,NA
"3585",814160,"DDD+2014J","resource",NA,NA
"3586",814016,"DDD+2014J","subpage",NA,NA
"3587",814196,"DDD+2014J","resource",NA,NA
"3588",814055,"DDD+2014J","resource",NA,NA
"3589",814287,"DDD+2014J","url",NA,NA
"3590",814092,"DDD+2014J","resource",NA,NA
"3591",814319,"DDD+2014J","url",NA,NA
"3592",814123,"DDD+2014J","resource",NA,NA
"3593",1006067,"DDD+2014J","subpage",NA,NA
"3594",813981,"DDD+2014J","subpage",NA,NA
"3595",814157,"DDD+2014J","resource",NA,NA
"3596",814013,"DDD+2014J","subpage",NA,NA
"3597",814192,"DDD+2014J","resource",NA,NA
"3598",814052,"DDD+2014J","resource",NA,NA
"3599",814284,"DDD+2014J","url",NA,NA
"3600",814089,"DDD+2014J","resource",NA,NA
"3601",814316,"DDD+2014J","url",NA,NA
"3602",813948,"DDD+2014J","subpage",NA,NA
"3603",814120,"DDD+2014J","resource",NA,NA
"3604",1004387,"DDD+2014J","oucontent",NA,NA
"3605",813978,"DDD+2014J","subpage",NA,NA
"3606",814153,"DDD+2014J","resource",NA,NA
"3607",814010,"DDD+2014J","subpage",NA,NA
"3608",814188,"DDD+2014J","resource",NA,NA
"3609",814049,"DDD+2014J","subpage",NA,NA
"3610",814281,"DDD+2014J","url",NA,NA
"3611",814086,"DDD+2014J","resource",NA,NA
"3612",814313,"DDD+2014J","url",NA,NA
"3613",813945,"DDD+2014J","subpage",NA,NA
"3614",814117,"DDD+2014J","resource",NA,NA
"3615",981690,"DDD+2014J","externalquiz",NA,NA
"3616",813975,"DDD+2014J","subpage",NA,NA
"3617",814150,"DDD+2014J","resource",NA,NA
"3618",814007,"DDD+2014J","subpage",NA,NA
"3619",814185,"DDD+2014J","resource",NA,NA
"3620",814046,"DDD+2014J","subpage",NA,NA
"3621",814278,"DDD+2014J","oucollaborate",NA,NA
"3622",814082,"DDD+2014J","resource",NA,NA
"3623",814310,"DDD+2014J","url",NA,NA
"3624",813941,"DDD+2014J","oucontent",NA,NA
"3625",814114,"DDD+2014J","resource",NA,NA
"3626",967273,"DDD+2014J","subpage",NA,NA
"3627",813972,"DDD+2014J","subpage",NA,NA
"3628",814147,"DDD+2014J","resource",NA,NA
"3629",814004,"DDD+2014J","subpage",NA,NA
"3630",814182,"DDD+2014J","resource",NA,NA
"3631",814037,"DDD+2014J","subpage",NA,NA
"3632",814043,"DDD+2014J","subpage",NA,NA
"3633",814220,"DDD+2014J","resource",NA,NA
"3634",814078,"DDD+2014J","resource",NA,NA
"3635",814307,"DDD+2014J","url",NA,NA
"3636",813937,"DDD+2014J","oucontent",NA,NA
"3637",814110,"DDD+2014J","resource",NA,NA
"3638",952511,"DDD+2014J","resource",NA,NA
"3639",813968,"DDD+2014J","subpage",NA,NA
"3640",814144,"DDD+2014J","resource",NA,NA
"3641",814001,"DDD+2014J","subpage",NA,NA
"3642",814179,"DDD+2014J","resource",NA,NA
"3643",814034,"DDD+2014J","subpage",NA,NA
"3644",814040,"DDD+2014J","subpage",NA,NA
"3645",814217,"DDD+2014J","resource",NA,NA
"3646",814075,"DDD+2014J","resource",NA,NA
"3647",814304,"DDD+2014J","url",NA,NA
"3648",813933,"DDD+2014J","oucontent",0,0
"3649",952508,"DDD+2014J","resource",NA,NA
"3650",813965,"DDD+2014J","subpage",NA,NA
"3651",814141,"DDD+2014J","resource",NA,NA
"3652",813998,"DDD+2014J","subpage",NA,NA
"3653",814176,"DDD+2014J","resource",NA,NA
"3654",814030,"DDD+2014J","subpage",NA,NA
"3655",814213,"DDD+2014J","resource",NA,NA
"3656",814072,"DDD+2014J","resource",NA,NA
"3657",814301,"DDD+2014J","url",NA,NA
"3658",813929,"DDD+2014J","oucontent",NA,NA
"3659",814106,"DDD+2014J","resource",NA,NA
"3660",936981,"DDD+2014J","oucontent",NA,NA
"3661",813962,"DDD+2014J","subpage",NA,NA
"3662",814138,"DDD+2014J","resource",NA,NA
"3663",813995,"DDD+2014J","subpage",NA,NA
"3664",814173,"DDD+2014J","resource",NA,NA
"3665",814027,"DDD+2014J","subpage",NA,NA
"3666",814210,"DDD+2014J","resource",NA,NA
"3667",814069,"DDD+2014J","resource",NA,NA
"3668",814298,"DDD+2014J","url",NA,NA
"3669",813709,"DDD+2014J","forumng",NA,NA
"3670",814103,"DDD+2014J","resource",NA,NA
"3671",813959,"DDD+2014J","subpage",NA,NA
"3672",814135,"DDD+2014J","resource",NA,NA
"3673",1072098,"DDD+2014J","forumng",NA,NA
"3674",813992,"DDD+2014J","subpage",NA,NA
"3675",814170,"DDD+2014J","resource",NA,NA
"3676",814024,"DDD+2014J","subpage",NA,NA
"3677",814205,"DDD+2014J","resource",NA,NA
"3678",814065,"DDD+2014J","resource",NA,NA
"3679",814295,"DDD+2014J","url",NA,NA
"3680",813706,"DDD+2014J","forumng",NA,NA
"3681",814100,"DDD+2014J","resource",NA,NA
"3682",924981,"DDD+2014J","resource",NA,NA
"3683",813956,"DDD+2014J","subpage",NA,NA
"3684",814132,"DDD+2014J","resource",NA,NA
"3685",1016378,"DDD+2014J","resource",NA,NA
"3686",813989,"DDD+2014J","subpage",NA,NA
"3687",814167,"DDD+2014J","resource",NA,NA
"3688",814021,"DDD+2014J","subpage",NA,NA
"3689",814202,"DDD+2014J","resource",NA,NA
"3690",814061,"DDD+2014J","resource",NA,NA
"3691",814292,"DDD+2014J","url",NA,NA
"3692",813702,"DDD+2014J","externalquiz",NA,NA
"3693",814097,"DDD+2014J","resource",NA,NA
"3694",924967,"DDD+2014J","forumng",NA,NA
"3695",551055,"EEE+2013J","oucontent",NA,NA
"3696",551126,"EEE+2013J","resource",NA,NA
"3697",551171,"EEE+2013J","subpage",NA,NA
"3698",551015,"EEE+2013J","forumng",NA,NA
"3699",551052,"EEE+2013J","oucontent",22,22
"3700",551123,"EEE+2013J","resource",NA,NA
"3701",551168,"EEE+2013J","subpage",NA,NA
"3702",551012,"EEE+2013J","forumng",NA,NA
"3703",551049,"EEE+2013J","oucontent",NA,NA
"3704",551120,"EEE+2013J","resource",NA,NA
"3705",551163,"EEE+2013J","url",NA,NA
"3706",551078,"EEE+2013J","quiz",NA,NA
"3707",551160,"EEE+2013J","url",NA,NA
"3708",551046,"EEE+2013J","oucontent",NA,NA
"3709",551075,"EEE+2013J","page",NA,NA
"3710",551148,"EEE+2013J","resource",NA,NA
"3711",551155,"EEE+2013J","resource",NA,NA
"3712",551043,"EEE+2013J","oucontent",25,25
"3713",551072,"EEE+2013J","ouwiki",NA,NA
"3714",551144,"EEE+2013J","resource",NA,NA
"3715",551151,"EEE+2013J","resource",NA,NA
"3716",551039,"EEE+2013J","oucontent",19,19
"3717",551069,"EEE+2013J","oucontent",NA,NA
"3718",551141,"EEE+2013J","resource",NA,NA
"3719",551036,"EEE+2013J","oucontent",NA,NA
"3720",551066,"EEE+2013J","oucontent",2,2
"3721",551137,"EEE+2013J","resource",NA,NA
"3722",551032,"EEE+2013J","oucontent",13,13
"3723",551063,"EEE+2013J","oucontent",NA,NA
"3724",551134,"EEE+2013J","resource",NA,NA
"3725",551028,"EEE+2013J","oucontent",26,26
"3726",551060,"EEE+2013J","oucontent",10,10
"3727",551131,"EEE+2013J","resource",NA,NA
"3728",551024,"EEE+2013J","oucontent",7,7
"3729",551057,"EEE+2013J","oucontent",NA,NA
"3730",551128,"EEE+2013J","resource",NA,NA
"3731",551173,"EEE+2013J","subpage",NA,NA
"3732",551020,"EEE+2013J","oucontent",NA,NA
"3733",551054,"EEE+2013J","oucontent",NA,NA
"3734",551125,"EEE+2013J","resource",NA,NA
"3735",551170,"EEE+2013J","subpage",NA,NA
"3736",551014,"EEE+2013J","forumng",NA,NA
"3737",551051,"EEE+2013J","oucontent",NA,NA
"3738",551122,"EEE+2013J","resource",NA,NA
"3739",551167,"EEE+2013J","subpage",NA,NA
"3740",551011,"EEE+2013J","forumng",NA,NA
"3741",551048,"EEE+2013J","oucontent",3,3
"3742",551119,"EEE+2013J","resource",NA,NA
"3743",551162,"EEE+2013J","url",NA,NA
"3744",551077,"EEE+2013J","page",NA,NA
"3745",551159,"EEE+2013J","url",NA,NA
"3746",551045,"EEE+2013J","oucontent",6,6
"3747",551074,"EEE+2013J","page",NA,NA
"3748",551147,"EEE+2013J","resource",NA,NA
"3749",551154,"EEE+2013J","resource",NA,NA
"3750",551041,"EEE+2013J","oucontent",18,18
"3751",551071,"EEE+2013J","oucontent",NA,NA
"3752",551143,"EEE+2013J","resource",NA,NA
"3753",551150,"EEE+2013J","resource",NA,NA
"3754",551038,"EEE+2013J","oucontent",17,17
"3755",551068,"EEE+2013J","oucontent",14,14
"3756",551140,"EEE+2013J","resource",NA,NA
"3757",551035,"EEE+2013J","oucontent",23,23
"3758",551065,"EEE+2013J","oucontent",1,1
"3759",551136,"EEE+2013J","resource",NA,NA
"3760",551031,"EEE+2013J","oucontent",12,12
"3761",551062,"EEE+2013J","oucontent",27,27
"3762",551133,"EEE+2013J","resource",NA,NA
"3763",551027,"EEE+2013J","oucontent",9,9
"3764",551059,"EEE+2013J","oucontent",NA,NA
"3765",551130,"EEE+2013J","resource",NA,NA
"3766",551177,"EEE+2013J","dualpane",NA,NA
"3767",551023,"EEE+2013J","oucontent",NA,NA
"3768",551056,"EEE+2013J","oucontent",15,15
"3769",551127,"EEE+2013J","resource",NA,NA
"3770",551172,"EEE+2013J","subpage",NA,NA
"3771",551019,"EEE+2013J","oucontent",NA,NA
"3772",551053,"EEE+2013J","oucontent",1,1
"3773",551124,"EEE+2013J","resource",NA,NA
"3774",551169,"EEE+2013J","subpage",NA,NA
"3775",551013,"EEE+2013J","forumng",NA,NA
"3776",551050,"EEE+2013J","oucontent",5,5
"3777",551121,"EEE+2013J","resource",NA,NA
"3778",551166,"EEE+2013J","url",NA,NA
"3779",551010,"EEE+2013J","homepage",NA,NA
"3780",551079,"EEE+2013J","quiz",NA,NA
"3781",551161,"EEE+2013J","url",NA,NA
"3782",551047,"EEE+2013J","oucontent",NA,NA
"3783",551076,"EEE+2013J","page",NA,NA
"3784",551149,"EEE+2013J","resource",NA,NA
"3785",551158,"EEE+2013J","url",NA,NA
"3786",551044,"EEE+2013J","oucontent",NA,NA
"3787",551073,"EEE+2013J","ouwiki",NA,NA
"3788",551145,"EEE+2013J","resource",NA,NA
"3789",551152,"EEE+2013J","resource",NA,NA
"3790",551040,"EEE+2013J","oucontent",NA,NA
"3791",551070,"EEE+2013J","oucontent",11,11
"3792",551142,"EEE+2013J","resource",NA,NA
"3793",551037,"EEE+2013J","oucontent",24,24
"3794",551067,"EEE+2013J","oucontent",4,4
"3795",551139,"EEE+2013J","resource",NA,NA
"3796",551033,"EEE+2013J","oucontent",NA,NA
"3797",551064,"EEE+2013J","oucontent",NA,NA
"3798",551135,"EEE+2013J","resource",NA,NA
"3799",551029,"EEE+2013J","oucontent",NA,NA
"3800",551061,"EEE+2013J","oucontent",8,8
"3801",551132,"EEE+2013J","resource",NA,NA
"3802",551026,"EEE+2013J","oucontent",NA,NA
"3803",551058,"EEE+2013J","oucontent",NA,NA
"3804",551129,"EEE+2013J","resource",NA,NA
"3805",551175,"EEE+2013J","oucollaborate",NA,NA
"3806",551021,"EEE+2013J","oucontent",20,20
"3807",790923,"EEE+2014B","subpage",NA,NA
"3808",790831,"EEE+2014B","oucontent",NA,NA
"3809",790873,"EEE+2014B","resource",NA,NA
"3810",790908,"EEE+2014B","resource",NA,NA
"3811",790828,"EEE+2014B","oucontent",NA,NA
"3812",790870,"EEE+2014B","page",NA,NA
"3813",790904,"EEE+2014B","resource",NA,NA
"3814",790825,"EEE+2014B","oucontent",NA,NA
"3815",790866,"EEE+2014B","ouwiki",NA,NA
"3816",790900,"EEE+2014B","resource",NA,NA
"3817",790822,"EEE+2014B","oucontent",19,19
"3818",790861,"EEE+2014B","oucontent",14,14
"3819",790896,"EEE+2014B","resource",NA,NA
"3820",790819,"EEE+2014B","oucontent",9,9
"3821",790854,"EEE+2014B","oucontent",6,6
"3822",790893,"EEE+2014B","resource",NA,NA
"3823",936763,"EEE+2014B","url",NA,NA
"3824",790815,"EEE+2014B","oucontent",12,12
"3825",790849,"EEE+2014B","oucontent",NA,NA
"3826",790890,"EEE+2014B","resource",NA,NA
"3827",924383,"EEE+2014B","forumng",NA,NA
"3828",790812,"EEE+2014B","oucontent",15,15
"3829",790846,"EEE+2014B","oucontent",20,20
"3830",790886,"EEE+2014B","resource",NA,NA
"3831",790939,"EEE+2014B","oucollaborate",NA,NA
"3832",790809,"EEE+2014B","quiz",NA,NA
"3833",790843,"EEE+2014B","oucontent",24,24
"3834",790936,"EEE+2014B","url",NA,NA
"3835",790739,"EEE+2014B","forumng",NA,NA
"3836",790839,"EEE+2014B","oucontent",NA,NA
"3837",790882,"EEE+2014B","resource",NA,NA
"3838",790932,"EEE+2014B","url",NA,NA
"3839",790732,"EEE+2014B","homepage",NA,NA
"3840",790836,"EEE+2014B","oucontent",NA,NA
"3841",790879,"EEE+2014B","resource",NA,NA
"3842",790925,"EEE+2014B","subpage",NA,NA
"3843",790833,"EEE+2014B","oucontent",11,11
"3844",790875,"EEE+2014B","resource",NA,NA
"3845",790922,"EEE+2014B","subpage",NA,NA
"3846",790830,"EEE+2014B","oucontent",NA,NA
"3847",790872,"EEE+2014B","resource",NA,NA
"3848",790907,"EEE+2014B","resource",NA,NA
"3849",790827,"EEE+2014B","oucontent",NA,NA
"3850",790869,"EEE+2014B","page",NA,NA
"3851",790903,"EEE+2014B","resource",NA,NA
"3852",790824,"EEE+2014B","oucontent",5,5
"3853",790863,"EEE+2014B","ouwiki",NA,NA
"3854",790899,"EEE+2014B","resource",NA,NA
"3855",790821,"EEE+2014B","oucontent",18,18
"3856",790856,"EEE+2014B","oucontent",13,13
"3857",790895,"EEE+2014B","resource",NA,NA
"3858",790818,"EEE+2014B","oucontent",NA,NA
"3859",790853,"EEE+2014B","oucontent",3,3
"3860",790892,"EEE+2014B","resource",NA,NA
"3861",924388,"EEE+2014B","resource",NA,NA
"3862",790814,"EEE+2014B","oucontent",NA,NA
"3863",790848,"EEE+2014B","oucontent",10,10
"3864",790888,"EEE+2014B","resource",NA,NA
"3865",790941,"EEE+2014B","dualpane",NA,NA
"3866",790811,"EEE+2014B","oucontent",NA,NA
"3867",790845,"EEE+2014B","oucontent",17,17
"3868",790938,"EEE+2014B","url",NA,NA
"3869",790808,"EEE+2014B","quiz",NA,NA
"3870",790842,"EEE+2014B","oucontent",NA,NA
"3871",790885,"EEE+2014B","resource",NA,NA
"3872",790934,"EEE+2014B","url",NA,NA
"3873",790738,"EEE+2014B","forumng",NA,NA
"3874",790838,"EEE+2014B","oucontent",7,7
"3875",790881,"EEE+2014B","resource",NA,NA
"3876",790927,"EEE+2014B","subpage",NA,NA
"3877",790835,"EEE+2014B","oucontent",1,1
"3878",790878,"EEE+2014B","resource",NA,NA
"3879",790924,"EEE+2014B","subpage",NA,NA
"3880",790832,"EEE+2014B","oucontent",NA,NA
"3881",790874,"EEE+2014B","resource",NA,NA
"3882",790921,"EEE+2014B","subpage",NA,NA
"3883",790829,"EEE+2014B","oucontent",26,26
"3884",790871,"EEE+2014B","page",NA,NA
"3885",790905,"EEE+2014B","resource",NA,NA
"3886",790826,"EEE+2014B","oucontent",NA,NA
"3887",790868,"EEE+2014B","page",NA,NA
"3888",790901,"EEE+2014B","resource",NA,NA
"3889",790823,"EEE+2014B","oucontent",4,4
"3890",790862,"EEE+2014B","oucontent",NA,NA
"3891",790897,"EEE+2014B","resource",NA,NA
"3892",790820,"EEE+2014B","oucontent",2,2
"3893",790855,"EEE+2014B","oucontent",25,25
"3894",790894,"EEE+2014B","resource",NA,NA
"3895",790816,"EEE+2014B","oucontent",23,23
"3896",790850,"EEE+2014B","oucontent",NA,NA
"3897",790891,"EEE+2014B","resource",NA,NA
"3898",924387,"EEE+2014B","oucontent",NA,NA
"3899",790813,"EEE+2014B","oucontent",22,22
"3900",790847,"EEE+2014B","oucontent",NA,NA
"3901",790887,"EEE+2014B","resource",NA,NA
"3902",790940,"EEE+2014B","oucollaborate",NA,NA
"3903",790810,"EEE+2014B","oucontent",27,27
"3904",790844,"EEE+2014B","oucontent",NA,NA
"3905",790937,"EEE+2014B","url",NA,NA
"3906",790740,"EEE+2014B","forumng",NA,NA
"3907",790841,"EEE+2014B","oucontent",NA,NA
"3908",790884,"EEE+2014B","resource",NA,NA
"3909",790933,"EEE+2014B","url",NA,NA
"3910",790737,"EEE+2014B","forumng",NA,NA
"3911",790837,"EEE+2014B","oucontent",8,8
"3912",790880,"EEE+2014B","resource",NA,NA
"3913",790926,"EEE+2014B","subpage",NA,NA
"3914",790834,"EEE+2014B","oucontent",1,1
"3915",790877,"EEE+2014B","resource",NA,NA
"3916",832664,"EEE+2014J","oucontent",8,8
"3917",832716,"EEE+2014J","resource",NA,NA
"3918",832754,"EEE+2014J","resource",NA,NA
"3919",832661,"EEE+2014J","oucontent",5,5
"3920",832712,"EEE+2014J","quiz",NA,NA
"3921",832751,"EEE+2014J","resource",NA,NA
"3922",832658,"EEE+2014J","oucontent",2,2
"3923",832708,"EEE+2014J","page",NA,NA
"3924",832748,"EEE+2014J","resource",NA,NA
"3925",1077905,"EEE+2014J","url",NA,NA
"3926",832655,"EEE+2014J","oucontent",NA,NA
"3927",832701,"EEE+2014J","oucontent",23,23
"3928",832745,"EEE+2014J","resource",NA,NA
"3929",1071060,"EEE+2014J","forumng",NA,NA
"3930",832649,"EEE+2014J","oucontent",NA,NA
"3931",832694,"EEE+2014J","oucontent",21,21
"3932",832742,"EEE+2014J","resource",NA,NA
"3933",973720,"EEE+2014J","ouwiki",NA,NA
"3934",832642,"EEE+2014J","oucontent",NA,NA
"3935",832687,"EEE+2014J","oucontent",NA,NA
"3936",832739,"EEE+2014J","resource",NA,NA
"3937",832783,"EEE+2014J","url",NA,NA
"3938",832638,"EEE+2014J","oucontent",25,25
"3939",832680,"EEE+2014J","oucontent",18,18
"3940",832736,"EEE+2014J","resource",NA,NA
"3941",832780,"EEE+2014J","url",NA,NA
"3942",832568,"EEE+2014J","forumng",NA,NA
"3943",832675,"EEE+2014J","oucontent",NA,NA
"3944",832733,"EEE+2014J","resource",NA,NA
"3945",832776,"EEE+2014J","oucollaborate",NA,NA
"3946",832565,"EEE+2014J","homepage",NA,NA
"3947",832672,"EEE+2014J","oucontent",13,13
"3948",832730,"EEE+2014J","resource",NA,NA
"3949",832763,"EEE+2014J","subpage",NA,NA
"3950",832669,"EEE+2014J","oucontent",NA,NA
"3951",832727,"EEE+2014J","resource",NA,NA
"3952",832760,"EEE+2014J","subpage",NA,NA
"3953",832666,"EEE+2014J","oucontent",9,9
"3954",832718,"EEE+2014J","resource",NA,NA
"3955",832756,"EEE+2014J","resource",NA,NA
"3956",832663,"EEE+2014J","oucontent",10,10
"3957",832715,"EEE+2014J","resource",NA,NA
"3958",832753,"EEE+2014J","resource",NA,NA
"3959",832660,"EEE+2014J","oucontent",4,4
"3960",832711,"EEE+2014J","page",NA,NA
"3961",832750,"EEE+2014J","resource",NA,NA
"3962",832657,"EEE+2014J","oucontent",1,1
"3963",832706,"EEE+2014J","ouwiki",NA,NA
"3964",832747,"EEE+2014J","resource",NA,NA
"3965",1076553,"EEE+2014J","oucontent",NA,NA
"3966",832654,"EEE+2014J","oucontent",1,1
"3967",832700,"EEE+2014J","oucontent",27,27
"3968",832744,"EEE+2014J","resource",NA,NA
"3969",988994,"EEE+2014J","oucollaborate",NA,NA
"3970",832644,"EEE+2014J","oucontent",NA,NA
"3971",832692,"EEE+2014J","oucontent",NA,NA
"3972",832741,"EEE+2014J","resource",NA,NA
"3973",973719,"EEE+2014J","ouwiki",NA,NA
"3974",832641,"EEE+2014J","oucontent",NA,NA
"3975",832685,"EEE+2014J","oucontent",NA,NA
"3976",832738,"EEE+2014J","resource",NA,NA
"3977",832782,"EEE+2014J","url",NA,NA
"3978",832637,"EEE+2014J","oucontent",24,24
"3979",832679,"EEE+2014J","oucontent",15,15
"3980",832735,"EEE+2014J","resource",NA,NA
"3981",832779,"EEE+2014J","url",NA,NA
"3982",832567,"EEE+2014J","forumng",NA,NA
"3983",832674,"EEE+2014J","oucontent",NA,NA
"3984",832732,"EEE+2014J","resource",NA,NA
"3985",832775,"EEE+2014J","oucollaborate",NA,NA
"3986",832671,"EEE+2014J","oucontent",12,12
"3987",832729,"EEE+2014J","resource",NA,NA
"3988",832762,"EEE+2014J","subpage",NA,NA
"3989",832668,"EEE+2014J","oucontent",1,1
"3990",832726,"EEE+2014J","resource",NA,NA
"3991",832758,"EEE+2014J","subpage",NA,NA
"3992",832665,"EEE+2014J","oucontent",7,7
"3993",832717,"EEE+2014J","resource",NA,NA
"3994",832755,"EEE+2014J","resource",NA,NA
"3995",832662,"EEE+2014J","oucontent",6,6
"3996",832713,"EEE+2014J","quiz",NA,NA
"3997",832752,"EEE+2014J","resource",NA,NA
"3998",832659,"EEE+2014J","oucontent",3,3
"3999",832709,"EEE+2014J","page",NA,NA
"4000",832749,"EEE+2014J","resource",NA,NA
"4001",832656,"EEE+2014J","oucontent",NA,NA
"4002",832704,"EEE+2014J","oucontent",26,26
"4003",832746,"EEE+2014J","resource",NA,NA
"4004",1073191,"EEE+2014J","resource",NA,NA
"4005",832651,"EEE+2014J","oucontent",NA,NA
"4006",832695,"EEE+2014J","oucontent",19,19
"4007",832743,"EEE+2014J","resource",NA,NA
"4008",988993,"EEE+2014J","oucollaborate",NA,NA
"4009",832643,"EEE+2014J","oucontent",NA,NA
"4010",832691,"EEE+2014J","oucontent",NA,NA
"4011",832740,"EEE+2014J","resource",NA,NA
"4012",832784,"EEE+2014J","dualpane",NA,NA
"4013",832639,"EEE+2014J","oucontent",NA,NA
"4014",832682,"EEE+2014J","oucontent",20,20
"4015",832737,"EEE+2014J","resource",NA,NA
"4016",832781,"EEE+2014J","url",NA,NA
"4017",832569,"EEE+2014J","forumng",NA,NA
"4018",832676,"EEE+2014J","oucontent",NA,NA
"4019",832734,"EEE+2014J","resource",NA,NA
"4020",832777,"EEE+2014J","url",NA,NA
"4021",832566,"EEE+2014J","forumng",NA,NA
"4022",832673,"EEE+2014J","oucontent",16,16
"4023",832731,"EEE+2014J","resource",NA,NA
"4024",832764,"EEE+2014J","subpage",NA,NA
"4025",832670,"EEE+2014J","oucontent",11,11
"4026",832728,"EEE+2014J","resource",NA,NA
"4027",832761,"EEE+2014J","subpage",NA,NA
"4028",832667,"EEE+2014J","oucontent",28,28
"4029",832725,"EEE+2014J","resource",NA,NA
"4030",832757,"EEE+2014J","subpage",NA,NA
"4031",527494,"FFF+2013B","resource",NA,NA
"4032",527181,"FFF+2013B","subpage",NA,NA
"4033",526812,"FFF+2013B","oucontent",NA,NA
"4034",527352,"FFF+2013B","url",1,1
"4035",527216,"FFF+2013B","subpage",NA,NA
"4036",527386,"FFF+2013B","resource",NA,NA
"4037",527253,"FFF+2013B","url",NA,NA
"4038",527427,"FFF+2013B","resource",NA,NA
"4039",527109,"FFF+2013B","quiz",NA,NA
"4040",526745,"FFF+2013B","oucontent",NA,NA
"4041",527285,"FFF+2013B","url",NA,NA
"4042",527462,"FFF+2013B","resource",NA,NA
"4043",527142,"FFF+2013B","page",NA,NA
"4044",526779,"FFF+2013B","oucontent",NA,NA
"4045",527317,"FFF+2013B","url",NA,NA
"4046",527491,"FFF+2013B","resource",NA,NA
"4047",527178,"FFF+2013B","subpage",NA,NA
"4048",526809,"FFF+2013B","oucontent",NA,NA
"4049",527349,"FFF+2013B","url",NA,NA
"4050",527526,"FFF+2013B","dataplus",NA,NA
"4051",527213,"FFF+2013B","subpage",NA,NA
"4052",527383,"FFF+2013B","resource",NA,NA
"4053",527250,"FFF+2013B","url",NA,NA
"4054",527424,"FFF+2013B","resource",NA,NA
"4055",527106,"FFF+2013B","quiz",NA,NA
"4056",526742,"FFF+2013B","oucontent",NA,NA
"4057",527282,"FFF+2013B","url",NA,NA
"4058",527459,"FFF+2013B","resource",NA,NA
"4059",527139,"FFF+2013B","page",NA,NA
"4060",526776,"FFF+2013B","oucontent",NA,NA
"4061",527314,"FFF+2013B","url",NA,NA
"4062",527175,"FFF+2013B","subpage",NA,NA
"4063",526806,"FFF+2013B","oucontent",NA,NA
"4064",527345,"FFF+2013B","url",NA,NA
"4065",527523,"FFF+2013B","dataplus",NA,NA
"4066",527210,"FFF+2013B","subpage",NA,NA
"4067",527380,"FFF+2013B","resource",NA,NA
"4068",527247,"FFF+2013B","url",NA,NA
"4069",527421,"FFF+2013B","resource",NA,NA
"4070",526861,"FFF+2013B","oucontent",NA,NA
"4071",526739,"FFF+2013B","forumng",NA,NA
"4072",527279,"FFF+2013B","url",NA,NA
"4073",527456,"FFF+2013B","resource",NA,NA
"4074",527136,"FFF+2013B","page",NA,NA
"4075",526773,"FFF+2013B","oucontent",NA,NA
"4076",527311,"FFF+2013B","url",NA,NA
"4077",527488,"FFF+2013B","resource",NA,NA
"4078",527171,"FFF+2013B","subpage",NA,NA
"4079",526802,"FFF+2013B","oucontent",NA,NA
"4080",527342,"FFF+2013B","url",NA,NA
"4081",527519,"FFF+2013B","ouelluminate",NA,NA
"4082",527207,"FFF+2013B","subpage",NA,NA
"4083",527377,"FFF+2013B","resource",NA,NA
"4084",527244,"FFF+2013B","url",NA,NA
"4085",527418,"FFF+2013B","resource",NA,NA
"4086",526858,"FFF+2013B","oucontent",NA,NA
"4087",526735,"FFF+2013B","forumng",NA,NA
"4088",527276,"FFF+2013B","url",NA,NA
"4089",527453,"FFF+2013B","resource",NA,NA
"4090",527133,"FFF+2013B","page",NA,NA
"4091",526770,"FFF+2013B","oucontent",NA,NA
"4092",527308,"FFF+2013B","url",NA,NA
